database_id	catname	subname
JHU06856	Economics	News
JHU06902	Economics	News
JHU06995	Economics	News
JHU03202	Economics	Videos
JHU03821	Economics	Videos
JHU06173	Economics	Videos
JHU06909	Economics	Videos
JHU06940	Economics	Videos
JHU03259	Education	Additional Databases
JHU03294	Education	Additional Databases
JHU03583	Education	Additional Databases
JHU04117	Education	Additional Databases
JHU04575	Education	Additional Databases
JHU05572	Education	Additional Databases
JHU05825	Education	Additional Databases
JHU06042	Education	Additional Databases
JHU06225	Education	Additional Databases
JHU06249	Education	Additional Databases
JHU06274	Education	Additional Databases
JHU06322	Education	Additional Databases
JHU06379	Education	Additional Databases
JHU06583	Education	Additional Databases
JHU06839	Education	Additional Databases
JHU06954	Education	Additional Databases
JHU02546	Education	Books + EBooks
JHU03202	Education	Books + EBooks
JHU04120	Education	Books + EBooks
JHU05166	Education	Books + EBooks
JHU02771	Education	Class Materials
JHU03382	Education	Class Materials
JHU04350	Education	Class Materials
JHU02552	Education	Core Databases
JHU02922	Education	Core Databases
JHU04048	Education	Core Databases
JHU04066	Education	Core Databases
JHU06422	Education	Core Databases
JHU06573	Education	Core Databases
JHU06812	Education	Core Databases
JHU06936	Education	Core Databases
JHU02541	Education	Life Sciences + Education
JHU02552	Education	Life Sciences + Education
JHU02922	Education	Life Sciences + Education
JHU03259	Education	Life Sciences + Education
JHU05906	Education	Life Sciences + Education
JHU02847	Education	Tests + Measures
JHU04693	Education	Tests + Measures
JHU06378	Education	Tests + Measures
JHU02766	Education + Health Sciences	Additional Databases
JHU02811	Education + Health Sciences	Additional Databases
JHU02891	Education + Health Sciences	Additional Databases
JHU02894	Education + Health Sciences	Additional Databases
JHU03693	Education + Health Sciences	Additional Databases
JHU03843	Education + Health Sciences	Additional Databases
JHU03960	Education + Health Sciences	Additional Databases
JHU04346	Education + Health Sciences	Additional Databases
JHU04364	Education + Health Sciences	Additional Databases
JHU04440	Education + Health Sciences	Additional Databases
JHU04479	Education + Health Sciences	Additional Databases
JHU04549	Education + Health Sciences	Additional Databases
JHU04730	Education + Health Sciences	Additional Databases
JHU04934	Education + Health Sciences	Additional Databases
JHU05246	Education + Health Sciences	Additional Databases
JHU05758	Education + Health Sciences	Additional Databases
JHU05819	Education + Health Sciences	Additional Databases
JHU05922	Education + Health Sciences	Additional Databases
JHU06154	Education + Health Sciences	Additional Databases
JHU06239	Education + Health Sciences	Additional Databases
JHU06722	Education + Health Sciences	Additional Databases
JHU07125	Education + Health Sciences	Additional Databases
JHU02891	Education + Health Sciences	Background
JHU03896	Education + Health Sciences	Background
JHU06125	Education + Health Sciences	Background
JHU02541	Education + Health Sciences	Core Databases
JHU02552	Education + Health Sciences	Core Databases
JHU02922	Education + Health Sciences	Core Databases
JHU03259	Education + Health Sciences	Core Databases
JHU04048	Education + Health Sciences	Core Databases
JHU04066	Education + Health Sciences	Core Databases
JHU05906	Education + Health Sciences	Core Databases
JHU06225	Education + Health Sciences	Core Databases
JHU06464	Education + Health Sciences	Core Databases
JHU06573	Education + Health Sciences	Core Databases
JHU02541	Education + Health Sciences	Ethics, Law + Policy
JHU04598	Education + Health Sciences	Ethics, Law + Policy
JHU04599	Education + Health Sciences	Ethics, Law + Policy
JHU06385	Education + Health Sciences	Ethics, Law + Policy
JHU06584	Education + Health Sciences	Ethics, Law + Policy
JHU04693	Education + Health Sciences	Testing + Measures
JHU06115	Education + Health Sciences	Testing + Measures
JHU06378	Education + Health Sciences	Testing + Measures
JHU02803	Encyclopedias	Arts + Humanities
JHU03014	Encyclopedias	Arts + Humanities
JHU04031	Encyclopedias	Arts + Humanities
JHU04628	Encyclopedias	Arts + Humanities
JHU05611	Encyclopedias	Arts + Humanities
JHU05847	Encyclopedias	Arts + Humanities
JHU06169	Encyclopedias	Arts + Humanities
JHU06564	Encyclopedias	Arts + Humanities
JHU02494	Encyclopedias	Core Databases
JHU02803	Encyclopedias	Core Databases
JHU03014	Encyclopedias	Core Databases
JHU03523	Encyclopedias	Core Databases
JHU03896	Encyclopedias	Core Databases
JHU05616	Encyclopedias	Core Databases
JHU02803	Encyclopedias	Science + Engineering
JHU03014	Encyclopedias	Science + Engineering
JHU04347	Encyclopedias	Science + Engineering
JHU04510	Encyclopedias	Science + Engineering
JHU06125	Encyclopedias	Science + Engineering
JHU02803	Encyclopedias	Social Sciences
JHU03014	Encyclopedias	Social Sciences
JHU04540	Encyclopedias	Social Sciences
JHU04669	Encyclopedias	Social Sciences
JHU04997	Encyclopedias	Social Sciences
JHU05068	Encyclopedias	Social Sciences
JHU02974	Energy + Environmental Policy	Additional Databases
JHU03103	Energy + Environmental Policy	Additional Databases
JHU03111	Energy + Environmental Policy	Additional Databases
JHU03174	Energy + Environmental Policy	Additional Databases
JHU03259	Energy + Environmental Policy	Additional Databases
JHU03294	Energy + Environmental Policy	Additional Databases
JHU03668	Energy + Environmental Policy	Additional Databases
JHU04123	Energy + Environmental Policy	Additional Databases
JHU04131	Energy + Environmental Policy	Additional Databases
JHU04287	Energy + Environmental Policy	Additional Databases
JHU04486	Energy + Environmental Policy	Additional Databases
JHU04646	Energy + Environmental Policy	Additional Databases
JHU04656	Energy + Environmental Policy	Additional Databases
JHU05834	Energy + Environmental Policy	Additional Databases
JHU05873	Energy + Environmental Policy	Additional Databases
JHU05896	Energy + Environmental Policy	Additional Databases
JHU05906	Energy + Environmental Policy	Additional Databases
JHU05946	Energy + Environmental Policy	Additional Databases
JHU06025	Energy + Environmental Policy	Additional Databases
JHU06293	Energy + Environmental Policy	Additional Databases
JHU06300	Energy + Environmental Policy	Additional Databases
JHU06718	Energy + Environmental Policy	Additional Databases
JHU06909	Energy + Environmental Policy	Additional Databases
JHU07194	Energy + Environmental Policy	Additional Databases
JHU02546	Energy + Environmental Policy	Books
JHU03202	Energy + Environmental Policy	Books
JHU06249	Energy + Environmental Policy	Books
JHU03626	Energy + Environmental Policy	Core Databases
JHU04066	Energy + Environmental Policy	Core Databases
JHU06077	Energy + Environmental Policy	Core Databases
JHU06385	Energy + Environmental Policy	Core Databases
JHU06614	Energy + Environmental Policy	Core Databases
JHU03965	Energy + Environmental Policy	News
JHU04345	Energy + Environmental Policy	News
JHU04598	Energy + Environmental Policy	News
JHU05070	Energy + Environmental Policy	News
JHU06025	Energy + Environmental Policy	News
JHU06250	Energy + Environmental Policy	News
JHU06829	Energy + Environmental Policy	News
JHU04103	Energy + Environmental Policy	Statistics
JHU04604	Energy + Environmental Policy	Statistics
JHU04722	Energy + Environmental Policy	Statistics
JHU05230	Energy + Environmental Policy	Statistics
JHU05474	Energy + Environmental Policy	Statistics
JHU06117	Energy + Environmental Policy	Statistics
JHU06471	Energy + Environmental Policy	Statistics
JHU06885	Energy + Environmental Policy	Statistics
JHU02541	Engineering	Additional Databases
JHU03007	Engineering	Additional Databases
JHU03094	Engineering	Additional Databases
JHU03151	Engineering	Additional Databases
JHU03349	Engineering	Additional Databases
JHU03693	Engineering	Additional Databases
JHU03803	Engineering	Additional Databases
JHU04123	Engineering	Additional Databases
JHU04727	Engineering	Additional Databases
JHU04831	Engineering	Additional Databases
JHU05896	Engineering	Additional Databases
JHU06236	Engineering	Additional Databases
JHU06249	Engineering	Additional Databases
JHU06366	Engineering	Additional Databases
JHU06405	Engineering	Additional Databases
JHU06635	Engineering	Additional Databases
JHU06884	Engineering	Additional Databases
JHU07042	Engineering	Additional Databases
JHU07075	Engineering	Additional Databases
JHU02891	Engineering	Background + Videos
JHU03821	Engineering	Background + Videos
JHU04135	Engineering	Background + Videos
JHU04347	Engineering	Background + Videos
JHU04659	Engineering	Background + Videos
JHU06939	Engineering	Background + Videos
JHU03111	Engineering	Core Databases
JHU03112	Engineering	Core Databases
JHU03259	Engineering	Core Databases
JHU03344	Engineering	Core Databases
JHU03821	Engineering	Core Databases
JHU05906	Engineering	Core Databases
JHU06590	Engineering	Core Databases
JHU03570	Engineering	Handbooks
JHU03659	Engineering	Handbooks
JHU04346	Engineering	Handbooks
JHU04948	Engineering	Handbooks
JHU05242	Engineering	Handbooks
JHU03570	Engineering	Material + Chemical Properties
JHU03659	Engineering	Material + Chemical Properties
JHU04104	Engineering	Material + Chemical Properties
JHU04365	Engineering	Material + Chemical Properties
JHU04456	Engineering	Material + Chemical Properties
JHU04574	Engineering	Material + Chemical Properties
JHU04614	Engineering	Material + Chemical Properties
JHU04704	Engineering	Material + Chemical Properties
JHU04739	Engineering	Material + Chemical Properties
JHU04948	Engineering	Material + Chemical Properties
JHU05004	Engineering	Material + Chemical Properties
JHU05264	Engineering	Material + Chemical Properties
JHU05266	Engineering	Material + Chemical Properties
JHU05311	Engineering	Material + Chemical Properties
JHU05312	Engineering	Material + Chemical Properties
JHU05314	Engineering	Material + Chemical Properties
JHU05315	Engineering	Material + Chemical Properties
JHU05902	Engineering	Material + Chemical Properties
JHU05947	Engineering	Material + Chemical Properties
JHU06047	Engineering	Material + Chemical Properties
JHU06103	Engineering	Material + Chemical Properties
JHU06366	Engineering	Material + Chemical Properties
JHU06852	Engineering	Material + Chemical Properties
JHU06862	Engineering	Material + Chemical Properties
JHU06941	Engineering	Material + Chemical Properties
JHU03097	Engineering	Patents
JHU04318	Engineering	Patents
JHU04927	Engineering	Patents
JHU05056	Engineering	Patents
JHU05915	Engineering	Patents
JHU05947	Engineering	Patents
JHU03344	Engineering	Standards
JHU05053	Engineering	Standards
JHU05996	Engineering	Standards
JHU02827	Engineering	Technical/Government Reports
JHU02974	Engineering	Technical/Government Reports
JHU03113	Engineering	Technical/Government Reports
JHU04925	Engineering	Technical/Government Reports
JHU05385	Engineering	Technical/Government Reports
JHU03042	English + American Literature	Additional Databases
JHU03400	English + American Literature	Additional Databases
JHU03583	English + American Literature	Additional Databases
JHU04066	English + American Literature	Additional Databases
JHU04401	English + American Literature	Additional Databases
JHU04901	English + American Literature	Additional Databases
JHU06249	English + American Literature	Additional Databases
JHU06343	English + American Literature	Additional Databases
JHU06373	English + American Literature	Additional Databases
JHU06478	English + American Literature	Additional Databases
JHU06554	English + American Literature	Additional Databases
JHU06556	English + American Literature	Additional Databases
JHU06602	English + American Literature	Additional Databases
JHU06607	English + American Literature	Additional Databases
JHU06618	English + American Literature	Additional Databases
JHU06619	English + American Literature	Additional Databases
JHU06623	English + American Literature	Additional Databases
JHU06624	English + American Literature	Additional Databases
JHU02560	English + American Literature	Background
JHU02803	English + American Literature	Background
JHU03014	English + American Literature	Background
JHU04441	English + American Literature	Background
JHU04442	English + American Literature	Background
JHU04443	English + American Literature	Background
JHU04444	English + American Literature	Background
JHU04497	English + American Literature	Background
JHU04532	English + American Literature	Background
JHU04538	English + American Literature	Background
JHU04638	English + American Literature	Background
JHU04808	English + American Literature	Background
JHU04810	English + American Literature	Background
JHU04817	English + American Literature	Background
JHU05551	English + American Literature	Background
JHU05578	English + American Literature	Background
JHU06924	English + American Literature	Background
JHU06926	English + American Literature	Background
JHU03740	English + American Literature	British Literature E-Texts
JHU03741	English + American Literature	British Literature E-Texts
